"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 영동군 영동읍 계산리","426-2","0426","0002","금동정상빌라ABC","61.215","71.83","202012","15","6,800","1","1989","금동안길 48",""
"충청북도 영동군 영동읍 계산리","500-4","0500","0004","대성","65.58","51.36","202012","23","4,000","3","1989","금동로3길 3-4",""
"충청북도 영동군 영동읍 계산리","689-7","0689","0007","대한아이투빌","72.0775","29.01","202106","26","12,000","2","2006","계산로1길 20",""
"충청북도 영동군 영동읍 계산리","454-6","0454","0006","세림주택","79.1775","71.8","202011","6","9,300","2","1988","제2교로 31",""
"충청북도 영동군 영동읍 계산리","674-18","0674","0018","주원빌라","76.6","79.25","202102","10","12,500","4","2005","계산로3길 14-1",""
"충청북도 영동군 영동읍 계산리","674-18","0674","0018","주원빌라","76.6","79.25","202104","7","12,500","1","2005","계산로3길 14-1",""
"충청북도 영동군 영동읍 계산리","286-1","0286","0001","푸른빌라B동","74.71","53","202012","29","10,500","4","2008","구교2길 9",""
"충청북도 영동군 영동읍 계산리","286-1","0286","0001","푸른빌라B동","74.71","53","202103","26","10,000","1","2008","구교2길 9",""
"충청북도 영동군 영동읍 동정리","117-2","0117","0002","우창빌라","76","70.97","202011","30","8,150","4","1992","동정로1길 30",""
"충청북도 영동군 영동읍 동정리","54-5","0054","0005","정상","47.52","54.76","202105","11","6,000","1","1986","동정로2길 3",""
