"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210831 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 서구 비산동","255-4","0255","0004","송림","48.74","17.92","202109","25","9,700","2","2002","국채보상로76길 15-2",""
"대구광역시 서구 비산동","548-6","0548","0006","신흥102동","58.423","22.61","202108","31","10,000","1","1995","북비산로 344-11",""
"대구광역시 서구 비산동","365-6","0365","0006","영선","59.87","26.86","202109","24","12,800","4","1995","국채보상로69길 19",""
"대구광역시 서구 비산동","292-17","0292","0017","은빛빌라트","69.45","26.72","202109","10","12,500","4","2000","통학로16길 38",""
"대구광역시 서구 비산동","518-30","0518","0030","정동빌라트","39.11","17.78","202109","14","7,400","3","1997","문화로69길 19-23",""
"대구광역시 서구 비산동","77-8","0077","0008","현성아트빌","43.71","17.8","202109","23","8,600","5","2003","달서로34길 8-1",""
"대구광역시 서구 상리동","517-10","0517","0010","그린A","72.57","62.25","202109","2","10,300","2","1997","새방로27길 25",""
"대구광역시 서구 원대동3가","1439-9","1439","0009","삼원(2)","47.65","18.88","202109","13","8,000","2","1997","고성로13길 12-8",""
"대구광역시 서구 원대동3가","1255-3","1255","0003","한창웰빙타운","53.07","21.58","202109","28","12,000","3","2006","옥산로6길 12-7",""
"대구광역시 서구 원대동3가","1232-9","1232","0009","현대(1232-9)","42.7425","17.13","202109","7","7,500","2","2005","원대로13길 38-4",""
